"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12426","[TC_0205361] Validate Logic when User can Increase an item with ≥ 1 Qty in Move Item from Quick Service to Dine-In other table","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","7000","[TC_0205723] Validate Logic when User can Select Promotion only in Synchronize Data sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","0","[TC_0205021] Validate logic when user able to edit qty Menu Biasa after Save Order > Decrease Qty","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","24552","[TC_0205401] Validate Logic When User Apply Promotion Head - Order Pages - Menu Discount Rp Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","8430","[TC_0205512] Validate Logic When User Apply Promotion Head - Payment Pages - Discount % Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","0","[TC_0205164] Validate Logic when User cannot Merge Table on different Sales Mode with both tables emptied","chromium","2026-04-21","skipped","2026-04-21","Dine in Merge Table","","",""
"","23680","[TC_0206005] Validate Logic when user can select lower Cash amount than total","chromium","2026-04-21","failed","2026-04-21","Payment Cash POS","","",""
"","0","[TC_0205039] Validate Logic When User Able To Edit Qty Menu Paket Special Price After Save","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","22109","[TC_0205423] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Discount % All Category","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","1","[TC_0205054] Validate logic when user able to delete Menu Extra Special Price before Save","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","7123","[TC_0205756] Validate Logic when User can Sort Ascending Min. Subtotal All Promotions list in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","0","[TC_0205184] Validate Logic when User cannot Cancel Menu the splitted Split Bill without input Cancel Notes","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Cancel Menu","","",""
"","0","[TC_0205235] Validate Logic when User can check table info for Holded menu that already ordered in menu Table List","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Hold Menu","","",""
"","28206","[TC_0205450] Validate Logic When User Apply Promotion Head - Order Pages - Menu Discount Rp All Category","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","13302","[TC_0205346] Validate Logic when User cannot select billed order in Move Item from Quick Service to Quick Service","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","0","[TCAT_OMS_CQSBO_0042] Validate Logic When User Able To Delete Menu Open Price Before Save","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","9610","[TC_0205319] Validate Logic When User Able To Add Menu Extra Special Price With Notes Before Save","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","0","[TC_0205170] Validate Logic when User can Move Table to the other table with the same Table Section","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Table","","",""
"","12607","[TC_0205364] Validate Logic when User can Select All Move Item to the other order from Quick Service to Dine-In","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","5745","[TC_0205702] Validate Logic when User can Select Sales Mode for Dine-In in Application Setting sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","1","[TC_0205188] Validate Logic when User can Move Item to the other filled table with all Menu(s) selected","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Item","","",""
"","0","[TC_0205206] Validate Logic when User cannot Move Item to emptied table after Hold the menu","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Item","","",""
"","8471","[TC_0205560] Validate Logic When User Apply Promotion Head - Payment Pages - Discount Bill Rp","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","22860","[TC_0205393] Validate Logic When User Apply Promotion Head - Order Pages - Type: Discount % Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","31089","[TC_0205411] Validate Logic When User Apply Promotion Head - Payment Pages - Discount Limit % Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","10515","[TC_0206052] Validate Logic when user mix Other Voucher, Cash and Card payment method","chromium","2026-04-21","failed","2026-04-21","Payment Mix POS","","",""
"","22389","[TC_0205432] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Menu Discount Rp Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","85576","[TC_0205145] Validate Logic when User already Hold menu, user can Cancel Table","chromium","2026-04-21","failed","2026-04-21","Dine in Cancel Table","","",""
"","8646","[TC_0205593] Validate Logic When User Apply Promotion Head - Order Pages - BUY X GET FREE Y Category","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","9745","[TC_0205507] Validate Logic When User Apply Promotion Head - Order Pages - Open Bill Dicount %","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","9025","[TC_0205311] Validate Logic When User Able To Delete Menu Open Price After Save","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","1","[TCAT_OMS_CQSTM_0012] Validate Logic when User can undo Cancel Order before Save Order with button Cancel","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Cancel Order","","",""
"","104141","[TC_0206029] Validate Logic when user can input > 0 characters Compliment Notes","chromium","2026-04-21","broken","2026-04-21","Payment Compliment POS","","",""
"","6731","[TC_0205769] Validate Logic when User cannot blank the Report Type","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","0","[TC_0205180] Validate Logic when User can Move Table after Hold All the menu","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Table","","",""
"","6683","[TC_0206069] Validate Logic When User Able To Payment With Non Sales Payment And Other Voucher PaymentOther Voucher First Then Non Sales","chromium","2026-04-21","failed","2026-04-21","Payment Other Cost ","","",""
"","9492","[TC_0205514] Validate Logic When User Apply Promotion Head - Payment Pages - Discount Limit % Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","27227","[TC_0205415] Validate Logic When User Apply Promotion Head - Payment Pages - Menu Discount Rp Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","1","[TC_0205032] Validate Logic When User Able To Delete Menu Biasa Special Price Before Save","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","0","[TC_0205152] Validate Logic when User can Merge Table with unordered table and empty table","chromium","2026-04-21","skipped","2026-04-21","Dine in Merge Table","","",""
"","12221","[TCAT_OMS_CQSTM_0006] Validate Logic when User cannot directly Cancel Order while not having access","chromium","2026-04-21","failed","2026-04-21","Quick Service Classic Cancel Order","","",""
"","0","[TC_0205159] Validate Logic when user cannot Merge Table while not having access","chromium","2026-04-21","skipped","2026-04-21","Dine in Merge Table","","",""
"","29054","[TC_0205408] Validate Logic When User Apply Promotion Head - Payment Pages - Discount % Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","1","[TCAT_OMS_CQSBO_0050] Validate Logic When User Able To Delete Menu Extra Special Price After Save","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","8827","[TC_0205568] Validate Logic When User Apply Promotion Head - Payment Pages - Menu Discount Rp Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","8744","[TC_0205506] Validate Logic When User Apply Promotion Head - Order Pages - Open Bill Dicount Rp","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","9485","[TC_0205317] Validate Logic When User Able To Delete Menu Extra Special Price Before Save","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","1","[TCAT_OMS_CQSBO_0022] Validate Logic When User Able To Edit Menu Biasa With Notes After Save Order","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","1","[TC_0205011] Validate logic button Apply Notes ketika user berhasil melakukan Apply Notes","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","1","[TCAT_OMS_CQSTM_0022] Validate logic POS when user edit Sales Mode within the order Page after order menu and the Sales Mode have default value when popup new menu open","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Edit Order","","",""
"","10249","[TC_0206016] Validate Logic when user can input Card Amount in exact outstanding","chromium","2026-04-21","failed","2026-04-21","Payment Card POS","","",""
"","12850","[TC_0205362] Validate Logic when User can Decrease an item with ≥ 1 Qty selected in Move Item from Quick Service to Dine-In other table","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","20798","[TC_0205357] Validate Logic when User can Move Item from Quick Service to Dine-In empty table with all Menu(s) selected","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","8628","[TC_0205510] Validate Logic When User Apply Promotion Head - Payment Pages - Discount % Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","0","[TC_0205185] Validate Logic when User can undo the Cancel Menu of the splitted Split Bill with button Cancel","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Cancel Menu","","",""
"","21092","[TC_0205391] Validate Logic When User Apply Promotion Head - Order Pages - Type: Discount % All Category","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","0","[TC_0205250] Validate Logic when User can rename main Split Bill with valid keywords","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Split Bill","","",""
"","9116","[TC_0205286] Validate Logic When User Able To Edit Qty Menu Extra After Save Order > Decrease Qty","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","22881","[TC_0206004] Validate Logic when user can input exceed Cash amount than total","chromium","2026-04-21","failed","2026-04-21","Payment Cash POS","","",""
"","0","[TC_0205247] Validate Logic when User can Split Bill the main bill after split the bill","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Split Bill","","",""
"","1","[TC_0205161] Validate Logic when User cannot Merge Table with the linked Merge Table","chromium","2026-04-21","skipped","2026-04-21","Dine in Merge Table","","",""
"","0","[TC_0205018] Validate logic when user able to edit qty Menu Biasa after Save Order > Increase Qty","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","6541","[TC_0205326] Validate Logic when User cannot Move Table from Quick Service to Dine-In while having no ordered items and not saving order first","chromium","2026-04-21","failed","2026-04-21","Quick Service Move Table","","",""
"","8430","[TC_0205706] Validate Logic when User can Activate Direct Serving in Application Setting sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","46781","[TC_0205333] Validate Logic when User can Navigate to the previous Move Item page","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","9828","[TC_0205502] Validate Logic When User Apply Promotion Head - Order Pages - Menu Discount Rp All Category","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","10484","[TC_0205335] Validate Logic when User can Navigate to the previous Destination Table Page in Move Item","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","6671","[TC_0205780] Validate Logic when User can sort Ascending Event Subject in Branch Event List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","1","[TCAT_OMS_CQSBO_0011] Validate Logic When User Able To Delete Menu Paket after Save Order","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","6858","[TC_0205772] Validate Logic when User can input Valid Ref Number in Branch Event List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","19472","[TC_0205369] Validate Logic when User can Move Item to emptied table from Quick Service to Dine-In Parent Merge Table","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","8491","[TC_0205281] Validate Logic When User Able To Edit Qty Menu Biasa After Save Order > Increase Qty","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","17666","[TC_0205358] Validate Logic when User can Move Item from Quick Service to Dine-In filled table with all Menu(s) selected","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","101675","[TC_0205714] Validate Logic when User can Activate On-Screen Keyboard in Application Setting sub-tab menu on Tools","chromium","2026-04-20","broken","2026-04-20","Tools","","",""
"","0","[TC_0205028] Validate Logic When User Able To Edit Menu Paket With Notes After Save Order","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","0","[TC_0205251] Validate Logic when User can delete splitted Split Bill from the Main Bill","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Split Bill","","",""
"","18045","[TC_0206035] Validate Logic when user can use Other Voucher (Fixed) type Subtotal as a payment method","chromium","2026-04-21","failed","2026-04-21","Quick Service Move Item","","",""
"","8301","[TC_0205285] Validate Logic When User Able To Edit Qty Menu Paket After Save Order > Decrease Qty","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","5656","[TC_0205713] Validate Logic when User cannot Deselect ESO Printer Station in Application Setting sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","1","[TC_0205255] Validate Logic when User can move back the menu from Child (Splitted) Bill to the Parent (Main) Bill in Split Bill","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Split Bill","","",""
"","28974","[TC_0205459] Validate Logic When User Apply Promotion Head - Payment Pages - Discount % Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","0","[TC_0205178] Validate before User Fire menu, user cannot Cancel Menu without Cancel Notes","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Cancel Menu","","",""
"","32341","[TC_0205475] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Discount % All Category","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","0","[TC_0205015] Validate logic when user able to delete Menu Biasa after Save Order","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","8408","[TC_0205276] Validate Logic When User Able To Delete Menu Paket Sebelum Save Order","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","0","[TCAT_OMS_CQSTM_0005] Validate Logic when User can Cancel Order after saving order","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Cancel Order","","",""
"","19179","[TC_0205143] Validate Logic when User can Cancel Table to Child (Splitted) Split Bill","chromium","2026-04-21","passed","2026-04-21","Dine in Cancel Table","","",""
"","9864","[TC_0205382] Validate Logic when User cannot Cancel Order after Save Order without select Cancel Notes","chromium","2026-04-21","passed","2026-04-21","Quick Service Cancel Order","","",""
"","0","[TC_0205051] Validate logic when user able to add Menu Extra Special Price","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","0","[TC_0205057] Validate logic when user able to add Menu Extra Special Price with notes after Save","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","1","[TC_0205248] Validate Logic when User cannot Split Bill while not having access","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Split Bill","","",""
"","14319","[TC_0205356] Validate Logic when User can Move Item from Quick Service to Dine-In empty table with the same Sales Mode","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","6824","[TC_0205754] Validate Logic when User can Sort Ascending End Date All Promotions list in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","0","[TCAT_OMS_CQSBO_0003] Validate Logic When User Able To Add Menu Extra","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","0","[TC_0205001] Validate logic when user able to add Menu Biasa","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","0","[TC_0205042] Validate Logic When User Able To Add Menu Paket Special Price With Notes Before Save","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","0","[TC_0205029] Validate Logic When User Able To Edit Menu Extra With Notes After Save Order","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","6656","[TC_0205719] Validate Logic when User can Select Branch Settings only in Synchronize Data sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","4396","[TC_0205694] Validate Logic when User can Select Default Station in Application Setting sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","104260","[TC_0206025] Validate Logic when user can input Compliment Amount manually","chromium","2026-04-21","broken","2026-04-21","Payment Compliment POS","","",""
"","2507","[TC_0201004] Validate that the user successfully applies for a terminal ID with notes input containing a combination of alphanumeric characters","chromium","2026-04-20","passed","2026-04-20","Terminal ID Test","","",""
"","8576","[TC_0205549] Validate Logic When User Apply Promotion Head - Order Pages - Type: Discount % Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","0","[TC_0205027] Validate Logic When User Able To Edit Menu Biasa With Notes After Save Order","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","0","[TC_0205020] Validate logic when user able to edit qty Menu Extra after Save Order > Increase Qty","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","9292","[TC_0205379] Validate Logic when User cannot Cancel Order before Save Order without select Cancel Notes","chromium","2026-04-21","passed","2026-04-21","Quick Service Cancel Order","","",""
"","0","[TCAT_OMS_CQSTM_0007] Validate Logic when User can Cancel Order empty order","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Cancel Order","","",""
"","8606","[TC_0205540] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - FREE ITEM MENU CATEGORY","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","37352","[TC_0205466] Validate Logic When User Apply Promotion Head - Payment Pages - Menu Discount Rp Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","101868","[TC_0205140] Validate Logic when User can undo Cancel Table before Save Order with button Cancel","chromium","2026-04-21","broken","2026-04-21","Dine in Cancel Table","","",""
"","6769","[TC_0205746] Validate Logic when User can Select All Status All Promotions in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","26327","[TC_0205421] Validate Logic When User Apply Promotion - Apply All Qty - FREE ITEM MENU","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","0","[TC_0205183] Validate Logic when User can Cancel Menu the splitted Split Bill","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Cancel Menu","","",""
"","22635","[TC_0205427] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Discount Limit % Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","0","[TC_0205154] Validate Logic when User can cancel the Merge Table action with button Cancel","chromium","2026-04-21","skipped","2026-04-21","Dine in Merge Table","","",""
"","8705","[TC_0205532] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Discount Limit % Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","7494","[TC_0205751] Validate Logic when User can Reset filter All Promotions in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","8507","[TC_0205511] Validate Logic When User Apply Promotion Head - Payment Pages - Discount % Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","0","[TC_0205207] Validate Logic when User cannot Move Item to emptied table after Hold All the menu","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Item","","",""
"","32872","[TC_0205402] Validate Logic When User Apply Promotion Head - Order Pages - Open Bill Dicount Rp","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","101317","[TC_0205703] Validate Logic when User can Deselect all Sales Mode for Dine-In in Application Setting sub-tab menu on Tools","chromium","2026-04-20","broken","2026-04-20","Tools","","",""
"","9754","[TC_0205504] Validate Logic When User Apply Promotion Head - Order Pages - Menu Discount Rp Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","8790","[TC_0205517] Validate Logic When User Apply Promotion Head - Payment Pages - Menu Discount Rp Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","1","[TCAT_OMS_CQSBO_0048] Validate Logic When User Able To Edit Qty Menu Extra Special Price After Save","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","101775","[TC_0205696] Validate Logic when User can Input Valid Timer First Warning in Application Setting sub-tab menu on Tools","chromium","2026-04-20","broken","2026-04-20","Tools","","",""
"","11962","[TCAT_OMS_CQSTM_0023] Validate user can click arrow up and down on menu list if no item on list","chromium","2026-04-21","failed","2026-04-21","Quick Service Classic Pagination Order","","",""
"","0","[TCAT_OMS_CQSBO_0035] Validate Logic When User Able To Delete Menu Paket Special Price Before Save","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","0","[TC_0205022] Validate logic when user able to edit qty Menu Paket after Save Order > Decrease Qty","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","0","[TC_0205155] Validate Logic when User can Cancel Merge Table edit/selection","chromium","2026-04-21","skipped","2026-04-21","Dine in Merge Table","","",""
"","18600","[TC_0206040] Validate Logic when user cannot input > 100 characters Voucher Notes","chromium","2026-04-21","failed","2026-04-21","Quick Service Move Item","","",""
"","9548","[TC_0205688] Validate Logic when User can Test Print Menu/Bill in Troubleshoot sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","8099","[TC_0205305] Validate Logic When User Able To Add Menu Paket Special Price With Notes Before Save","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","0","[TC_0205209] Validate Logic when User cannot Move Item to filled table after Hold All the menu","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Item","","",""
"","8487","[TC_0205589] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - FREE ITEM ALL CATEGORY","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","1","[TCAT_OMS_CQSBO_0027] Validate Logic When User Able To Edit Qty Menu Biasa Special Price After Save","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","7072","[TC_0205774] Validate Logic when User cannot input Invalid Ref Number in Branch Event List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","10575","[TC_0206020] Validate Logic when user can cancel Card Payment","chromium","2026-04-21","failed","2026-04-21","Payment Card POS","","",""
"","0","[TCAT_OMS_CQSBO_0049] Validate Logic When User Able To Delete Menu Extra Special Price Before Save","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","0","[TC_0205236] Validate Logic when User cannot proceed to payment before Fire the menu","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Hold Menu","","",""
"","8736","[TC_0205591] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - FREE ITEM MENU CATEGORY DETAIL","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","13198","[TC_0205354] Validate Logic when User can Move Item from Quick Service to Dine-In other table","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","62487","[TC_0205718] Validate Logic when User can Select All Data in Synchronize Data sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","6821","[TC_0205761] Validate Logic when User can Sort Descending Type Today's Promotions list in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","31549","[TC_0205471] Validate Logic When User Apply Promotion - Apply All Qty - FREE ITEM MENU CATEGORY","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","8696","[TC_0205583] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Discount Limit % Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","0","[TC_0205178] Validate Logic when User can cancel Move Table action with button Cancel","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Table","","",""
"","33499","[TC_0205474] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Discount Bill Rp","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","30537","[TC_0205434] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Open Bill Dicount Rp","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","8953","[TC_0205290] Validate Logic When User Able To Edit Menu Biasa With Notes After Save Order","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","8452","[TC_0205513] Validate Logic When User Apply Promotion Head - Payment Pages - Discount Limit % Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","0","[TC_0205249] Validate Logic when User cannot Split Bill the spliited bill","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Split Bill","","",""
"","8934","[TC_0205499] Validate Logic When User Apply Promotion Head - Order Pages - Type: Discount Limit % Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","1","[TC_0205246] Validate Logic when User can Split Bill only 1 ordered menu","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Split Bill","","",""
"","0","[TC_0205253] Validate Logic when User can rename main Split Bill with 0","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Split Bill","","",""
"","8067","[TC_0205269] Validate logic ketika user mengisi notes dengan > 10 character MENU PAKET","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","0","[TC_0205227] Validate Logic when User can Hold all menu before Save Order","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Hold Menu","","",""
"","0","[TCAT_OMS_CQSBO_0046] Validate Logic When User Able To Add Menu Extra Special Price","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","9123","[TC_0205294] Validate Logic When User Able To Edit Qty Menu Biasa Special Price","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","9167","[TC_0205270] Validate logic button Apply Promo ketika user berhasil melakukan Apply Promo","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","8041","[TC_0205279] Validate Logic When User Able To Delete Menu Paket Sesudah Save Order","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","13203","[TC_0205363] Validate Logic when User can Move All in Move Item from Quick Service to Dine-In other table","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","9712","[TC_0205380] Validate Logic when User cannot Cancel Order after Save Order without select Cancel Notes","chromium","2026-04-21","passed","2026-04-21","Quick Service Cancel Order","","",""
"","0","[TC_0205024] Validate logic when user able to add notes to Menu Biasa before Save Order","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","101343","[TC_0205707] Validate Logic when User can Deactivate Direct Serving in Application Setting sub-tab menu on Tools","chromium","2026-04-20","broken","2026-04-20","Tools","","",""
"","1","[TCAT_OMS_CQSBO_0041] Validate Logic When User Able To Edit Qty Menu Open Price After Save","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","1","[TC_0205214] Validate Logic when User can undo the Link Table action with button Cancel","chromium","2026-04-21","skipped","2026-04-21","Dine in Link Table","","",""
"","0","[TC_0205223] Validate Logic when User cannot Link Table while not having access","chromium","2026-04-21","skipped","2026-04-21","Dine in Link Table","","",""
